Cost_ID,TITLE_ID,TITLE,SEASON_LEVEL,SEASON_NUMBER,SEASON_FANOUT,MAPPING_TYPE,SOURCE_TITLE_NAME,CONTENT_TYPE,STUDIO,STATUS,AVAIL,REMOVAL_DATE,PROJECT_ID,KIDS_FAMILY,HUB,AIR_YEAR,MAX_SERIES_ID,MAX_MAPPING_TYPE,LOAD_TIMESTAMP,MAPPING_TYPE_TEMP,Assigned Person
MAX-OP-000337,GZQJQiwp_08MrwwEAAAvS,,,,,manual,Scavengers Reign S1,Adult Animation Original,TITMOUSE,Committed,,,DTC1279,No,Max OP,2023,,,11/3/23,0,Stacey
HBO-OP-000564,GYR0XEAt6Q4jDwgEAAAbB,,,,,manual,Scenes From a Marriage - SVOD,Drama Series Original,,Uncommitted,,,Scenes From a Marriage - SVOD,No,HBO OP,,,,11/3/23,1,Stacey
HBO-OP-000353,GYR0XEAt6Q4jDwgEAAAbB,,,,,manual,Scenes From a Marriage S1,Drama Series Original,,Committed,,,WCF-10020933,No,HBO OP,2021,,,11/3/23,1,Stacey
HBO-OP-000693,GYR0XEAt6Q4jDwgEAAAbB,,,,,manual,Scenes From a Marriage S2,Drama Series Original,,Uncommitted,,,Scenes From a Marriage S2,No,HBO OP,,,,11/3/23,1,Stacey
HBO-OP-000694,GYR0XEAt6Q4jDwgEAAAbB,,,,,manual,Scenes From a Marriage S3,Drama Series Original,,Uncommitted,,,Scenes From a Marriage S3,No,HBO OP,,,,11/3/23,1,Stacey
MAX-AQ-001448,GXpndCgquk3-SmgEAAAAf,GXpndCgquk3-SmgEAAAAf,,,,title,Schwarzes Marken,International Content Acquired,"ELLATION, INC.",Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Stacey
MAX-AQ-001817,GXsQHeQ8fdMJrsQEAAABM,,,,,manual,Scooby and Scrappy Doo,Kids Content Acquired,WB,Committed,6/1/20,,,Yes,Max Acquired,2020,,,11/3/23,0,Stacey
MAX-AQ-006831,GXsQHeQ8fdMJrsQEAAABM,,,,,manual,Scooby and Scrappy Doo,Kids Content Acquired,WB,Committed,3/1/23,,,Yes,Max Acquired,2023,,,11/3/23,0,Stacey
MAX-AQ-003660,GXsQHeQ8fdMJrsQEAAABM,,,,,manual,Scooby and Scrappy Doo,Kids Content Acquired,WB,Committed,5/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-004099,GXsQHeQ8fdMJrsQEAAABM,,,,,manual,Scooby and Scrappy Doo,Kids Content Acquired,WB,Committed,8/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-005630,GXsQHeQ8fdMJrsQEAAABM,,,,,manual,Scooby and Scrappy Doo - K&F,Kids Content Acquired,WB,Committed,4/1/22,,,Yes,Max Acquired,2022,,,11/3/23,0,Stacey
MAX-AQ-005858,GXsQHeQ8fdMJrsQEAAABM,,,,,manual,Scooby and Scrappy Doo - K&F,Kids Content Acquired,WB,Committed,12/31/22,,,Yes,Max Acquired,2022,,,11/3/23,0,Stacey
MAX-AQ-007296,GXsQHeQ8fdMJrsQEAAABM,,,,,manual,Scooby and Scrappy Doo - K&F,Kids Content Acquired,WB,Uncommitted,1/1/24,,,Yes,Max Acquired,2024,,,11/3/23,0,Stacey
MAX-AQ-007343,GXsQHeQ8fdMJrsQEAAABM,,,,,manual,Scooby and Scrappy Doo - K&F,Kids Content Acquired,WB,Uncommitted,1/1/26,,,Yes,Max Acquired,2026,,,11/3/23,0,Stacey
MAX-AQ-004776,GXdu2ZAb9oJuAuwEAADa9,GXdu2ZAb9oJuAuwEAADa9,,,,title,Scooby-Doo,Movies Acquired,WB,Committed,1/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Stacey
MAX-AQ-004777,GXdu2ZAb9oJuAuwEAADa9,GXdu2ZAb9oJuAuwEAADa9,,,,title,Scooby-Doo,Movies Acquired,WB,Committed,2/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Stacey
MAX-AQ-005193,GXdu2ZAb9oJuAuwEAADa9,GXdu2ZAb9oJuAuwEAADa9,,,,title,Scooby-Doo,Movies Acquired,WB,Committed,9/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Stacey
MAX-AQ-006654,GXdu2ZAb9oJuAuwEAADa9,GXdu2ZAb9oJuAuwEAADa9,,,,title,Scooby-Doo,Movies Acquired,WB,Committed,10/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Stacey
MAX-AQ-007648,GXdu2ZAb9oJuAuwEAADa9,GXdu2ZAb9oJuAuwEAADa9,,,,title,Scooby-Doo,Movies Acquired,WB,Committed,9/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Stacey
MAX-AQ-007649,GXdu2ZAb9oJuAuwEAADa9,GXdu2ZAb9oJuAuwEAADa9,,,,title,Scooby-Doo,Movies Acquired,WB,Committed,11/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Stacey
MAX-AQ-007650,GXdu2ZAb9oJuAuwEAADa9,GXdu2ZAb9oJuAuwEAADa9,,,,title,Scooby-Doo,Movies Acquired,WB,Committed,12/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Stacey
MAX-AQ-001311,GXdu2ZAb9oJuAuwEAADa9,GXdu2ZAb9oJuAuwEAADa9,,,,title,Scooby-Doo,Movies Acquired,WB,Committed,,,,Yes,Max Acquired,1900,,,11/3/23,0,Stacey
MAX-AQ-004056,GXdu2ZAb9oJuAuwEAADa9,GXdu2ZAb9oJuAuwEAADa9,,,,title,Scooby-Doo,Movies Acquired,WB,Committed,10/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Stacey
MAX-AQ-000669,GXdu2ZAb9oJuAuwEAADa9,GXdu2ZAb9oJuAuwEAADa9,,,,title,Scooby-Doo,Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Stacey
MAX-AQ-003525,GXdu2ZAb9oJuAuwEAADa9,GXdu2ZAb9oJuAuwEAADa9,,,,title,Scooby-Doo,Movies Acquired,WB,Committed,6/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Stacey
MAX-AQ-004778,GXdu2ZAZfFMPCwwEAADXD,GXdu2ZAZfFMPCwwEAADXD,,,,title,Scooby-Doo 2: Monsters Unleashed,Movies Acquired,WB,Committed,1/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Stacey
MAX-AQ-005194,GXdu2ZAZfFMPCwwEAADXD,GXdu2ZAZfFMPCwwEAADXD,,,,title,Scooby-Doo 2: Monsters Unleashed,Movies Acquired,WB,Committed,9/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Stacey
MAX-AQ-006655,GXdu2ZAZfFMPCwwEAADXD,GXdu2ZAZfFMPCwwEAADXD,,,,title,Scooby-Doo 2: Monsters Unleashed,Movies Acquired,WB,Committed,10/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Stacey
MAX-AQ-007651,GXdu2ZAZfFMPCwwEAADXD,GXdu2ZAZfFMPCwwEAADXD,,,,title,Scooby-Doo 2: Monsters Unleashed,Movies Acquired,WB,Committed,9/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Stacey
MAX-AQ-007652,GXdu2ZAZfFMPCwwEAADXD,GXdu2ZAZfFMPCwwEAADXD,,,,title,Scooby-Doo 2: Monsters Unleashed,Movies Acquired,WB,Committed,12/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Stacey
MAX-AQ-004057,GXdu2ZAZfFMPCwwEAADXD,GXdu2ZAZfFMPCwwEAADXD,,,,title,Scooby-Doo 2: Monsters Unleashed,Movies Acquired,WB,Committed,10/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Stacey
MAX-AQ-000670,GXdu2ZAZfFMPCwwEAADXD,GXdu2ZAZfFMPCwwEAADXD,,,,title,Scooby-Doo 2: Monsters Unleashed,Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Stacey
MAX-AQ-001312,GXdu2ZAZfFMPCwwEAADXD,GXdu2ZAZfFMPCwwEAADXD,,,,title,Scooby-Doo 2: Monsters Unleashed,Movies Acquired,WB,Committed,,,,Yes,Max Acquired,1900,,,11/3/23,0,Stacey
MAX-AQ-003527,GXdu2ZAZfFMPCwwEAADXD,GXdu2ZAZfFMPCwwEAADXD,,,,title,Scooby-Doo 2: Monsters Unleashed,Movies Acquired,WB,Committed,6/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Stacey
MAX-AQ-007765,GXdu2ZAZfFMPCwwEAADXD,GXdu2ZAZfFMPCwwEAADXD,,,,title,Scooby-Doo 2: Monsters Unleashed,Movies Acquired,WB,Committed,11/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Stacey
MAX-AQ-006832,GXebONASZ8sPCwwEAAD_C,,,,,manual,Scooby-Doo Where Are You?,Kids Content Acquired,WB,Committed,3/1/23,,,Yes,Max Acquired,2023,,,11/3/23,0,Stacey
MAX-AQ-001816,GXebONASZ8sPCwwEAAD_C,,,,,manual,Scooby-Doo Where Are You?,Kids Content Acquired,WB,Committed,6/1/20,,,Yes,Max Acquired,2020,,,11/3/23,0,Stacey
MAX-AQ-004100,GXebONASZ8sPCwwEAAD_C,,,,,manual,Scooby-Doo Where Are You?,Kids Content Acquired,WB,Committed,8/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-003659,GXebONASZ8sPCwwEAAD_C,,,,,manual,Scooby-Doo Where Are You?,Kids Content Acquired,WB,Committed,5/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-007344,GXebONASZ8sPCwwEAAD_C,,,,,manual,Scooby-Doo Where Are You? - K&F,Kids Content Acquired,WB,Uncommitted,1/1/26,,,Yes,Max Acquired,2026,,,11/3/23,0,Stacey
MAX-AQ-007297,GXebONASZ8sPCwwEAAD_C,,,,,manual,Scooby-Doo Where Are You? - K&F,Kids Content Acquired,WB,Uncommitted,1/1/24,,,Yes,Max Acquired,2024,,,11/3/23,0,Stacey
MAX-AQ-005859,GXebONASZ8sPCwwEAAD_C,,,,,manual,Scooby-Doo Where Are You? - K&F,Kids Content Acquired,WB,Committed,12/31/22,,,Yes,Max Acquired,2022,,,11/3/23,0,Stacey
MAX-AQ-005631,GXebONASZ8sPCwwEAAD_C,,,,,manual,Scooby-Doo Where Are You? - K&F,Kids Content Acquired,WB,Committed,4/1/22,,,Yes,Max Acquired,2022,,,11/3/23,0,Stacey
MAX-AQ-004107,GYGd7JA14PLe-wgEAAABO,,,,,manual,Scooby-Doo and the Goblin King,Movies Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-004108,GYGd7WAmBP4iMEgEAAAA_,GYGd7WAmBP4iMEgEAAAA_,,,,title,Scooby-Doo and the Samurai Sword,Movies Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-004109,GYILOGQCngUCCrwEAAAAC,,,,,manual,Scooby-Doo! & Batman: The Brave & the Bold,Movies Acquired,WB,Committed,11/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-003700,GYILOGQCngUCCrwEAAAAC,,,,,manual,Scooby-Doo! & Batman: The Brave & the Bold,Movies Acquired,WB,Committed,9/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-004111,GYS_jTgnOsjQNhgEAAAFH,,,,,manual,Scooby-Doo! & WWE: Curse of the Speed Demon,Kids Content Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-004110,GYGd7PAhdYcPDFgEAAAAx,,,,,manual,Scooby-Doo! & the Gourmet Ghost,Kids Content Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-004112,GYS_hvgZcrUq5qgEAAAHb,GYS_hvgZcrUq5qgEAAAHb,,,,title,Scooby-Doo! Abracadabra-Doo,Movies Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-004113,GYO2jVAYHVKuiBgEAAAih,GYO2jVAYHVKuiBgEAAAih,,,,title,Scooby-Doo! Adventures: The Mystery Map!,Movies Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
Do not use 575,,,,,,,ENTRE NOS PART 2,Movies Acquired,3RD PARTY,Committed,,,,,HBO Acquired,1900,,,11/3/23,0,Viju
MAX-AQ-004117,GYGd7SQOMgMPDFgEAAAA2,GYGd7SQOMgMPDFgEAAAA2,,,,title,Scooby-Doo! Camp Scare,Movies Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-004118,GYGd7MAOfr8PDFgEAAAAs,GYGd7MAOfr8PDFgEAAAAs,,,,title,Scooby-Doo! Curse of the Lake Monster,Movies Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-004119,GYGd7PwANJcMfwwEAAAEz,GYGd7PwANJcMfwwEAAAEz,,,,title,Scooby-Doo! Frankencreepy,Movies Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-004120,GYN_ZagupulOLNgEAAALz,,,,,manual,Scooby-Doo! Ghastly Goals!,Movies Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-004134,GYKwvSgjDcZfDwwEAAACO,,,,,manual,Scooby-Doo! Guess Who?,Kids Content Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-007328,GYKwvSgjDcZfDwwEAAACO,,,,,manual,Scooby-Doo! Guess Who?,Kids Content Acquired,WB,Uncommitted,1/1/26,,,Yes,Max Acquired,2026,,,11/3/23,0,Stacey
MAX-AQ-007281,GYKwvSgjDcZfDwwEAAACO,,,,,manual,Scooby-Doo! Guess Who?,Kids Content Acquired,WB,Uncommitted,10/1/24,,,Yes,Max Acquired,2024,,,11/3/23,0,Stacey
MAX-AQ-001825,GX07gaA5qQ7CttQEAAAHq,GX07gaA5qQ7CttQEAAAHq,,,,title,Scooby-Doo! Haunted Holidays,Kids Content Acquired,WB,Committed,10/1/20,,,Yes,Max Acquired,2020,,,11/3/23,0,Stacey
MAX-AQ-004121,GX07gaA5qQ7CttQEAAAHq,GX07gaA5qQ7CttQEAAAHq,,,,title,Scooby-Doo! Haunted Holidays,Kids Content Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
Do not use 592,,,,,,,ENTRE NOS PART 2 - WINDOW 4 PLACEHOLDER,Movies Acquired,3RD PARTY,Committed,10/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Viju
MAX-AQ-004122,GYGd7JQLr3cMfwwEAAAEo,GYGd7JQLr3cMfwwEAAAEo,,,,title,Scooby-Doo! Legend of the Phantosaur,Movies Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-004123,GYGd7PQPDfMMfwwEAAAEv,GYGd7PQPDfMMfwwEAAAEv,,,,title,Scooby-Doo! Mask of the Blue Falcon,Movies Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-004124,GYGd7cA62dMPDFgEAAABA,GYGd7cA62dMPDFgEAAABA,,,,title,Scooby-Doo! Mecha Mutt Menace,Movies Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-005550,GYfkEHgWVrYmYsgEAAAC1,,,,,manual,Scooby-Doo! Meets Courage the Cowardly Dog,Movies Acquired,WB,Committed,5/13/22,,,Yes,Max Acquired,2022,,,11/3/23,0,Stacey
MAX-AQ-004125,GYGd7aAR2HcPDFgEAAAA9,GYGd7aAR2HcPDFgEAAAA9,,,,title,Scooby-Doo! Moon Monster Madness,Movies Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-004126,GYGd7cAUg1sMfwwEAAAE4,GYGd7cAUg1sMfwwEAAAE4,,,,title,Scooby-Doo! Music of the Vampire,Movies Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-007330,GYd3Mygq6S2-jkwEAAAZI,,,,,manual,Scooby-Doo! Mystery Incorporated - HBOMax - K&F ,Kids Content Acquired,WB,Uncommitted,1/1/26,,,Yes,Max Acquired,2026,,,11/3/23,0,Stacey
MAX-AQ-007283,GYd3Mygq6S2-jkwEAAAZI,,,,,manual,Scooby-Doo! Mystery Incorporated - HBOMax - K&F ,Kids Content Acquired,WB,Uncommitted,12/31/24,,,Yes,Max Acquired,2024,,,11/3/23,0,Stacey
MAX-AQ-005490,GYd3Mygq6S2-jkwEAAAZI,,,,,manual,Scooby-Doo! Mystery Incorporated - HBOMax - K&F ,Kids Content Acquired,WB,Committed,12/31/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-004127,GYGd7MAnjl8PDFgEAAAAv,GYGd7MAnjl8PDFgEAAAAv,,,,title,Scooby-Doo! Pirates Ahoy,Movies Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-004128,GYGd7cAO0gre-wgEAAABY,,,,,manual,Scooby-Doo! Shaggy's Showdown,Movies Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-004129,GYO2jagS__bihdwEAAAT-,,,,,manual,Scooby-Doo! Spooky Games!,Movies Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-004130,GYGd7lwAh6MPDFgEAAABD,GYGd7lwAh6MPDFgEAAABD,,,,title,Scooby-Doo! Stage Fright,Movies Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-004131,GYGd7ZAHj5sNAwgEAAAGT,GYGd7ZAHj5sNAwgEAAAGT,,,,title,Scooby-Doo! The Mystery Begins,Movies Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-006656,GYYEtzQh5dZMpwwEAAAAC,,,,,manual,Scooby-Doo! The Sword and the Scoob!,Movies Acquired,WB,Committed,10/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Stacey
MAX-AQ-004132,GYGd7ZAdxQMNAwgEAAAGY,,,,,manual,Scooby-Doo! Wrestlemania Mystery,Kids Content Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-004114,GYILOVQO237IwowEAAAAC,,,,,manual,Scooby-Doo! and Kiss: Rock and Roll Mystery,Movies Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-004115,GYO2jaQSBOrihdwEAAATy,GYO2jaQSBOrihdwEAAATy,,,,title,Scooby-Doo! and the Beach Beastie,Movies Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-004116,GYO2jaQ2kvxOXUQEAAAgU,GYO2jaQ2kvxOXUQEAAAgU,,,,title,Scooby-Doo! and the Spooky Scarecrow,Movies Acquired,WB,Committed,10/1/21,,,Yes,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-001573,GXpdVrArJeLEswgEAAAOz,,,,,manual,Scott & Bailey: Series 01,Drama Series Acquired,"BBC STUDIOS AMERICAS, INC.",Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Stacey
MAX-AQ-001574,GXpdVrArJeLEswgEAAAOz,,,,,manual,Scott & Bailey: Series 02,Drama Series Acquired,"BBC STUDIOS AMERICAS, INC.",Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Stacey
MAX-AQ-001575,GXpdVrArJeLEswgEAAAOz,,,,,manual,Scott & Bailey: Series 03,Drama Series Acquired,"BBC STUDIOS AMERICAS, INC.",Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Stacey
MAX-AQ-001576,GXpdVrArJeLEswgEAAAOz,,,,,manual,Scott & Bailey: Series 04,Drama Series Acquired,"BBC STUDIOS AMERICAS, INC.",Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Stacey
MAX-AQ-001577,GXpdVrArJeLEswgEAAAOz,,,,,manual,Scott & Bailey: Series 05,Drama Series Acquired,"BBC STUDIOS AMERICAS, INC.",Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Stacey
Do not use 576,,,,,,,ENTRE NOS PART 3,Movies Acquired,3RD PARTY,Committed,,,,,HBO Acquired,1900,,,11/3/23,0,Viju
MAX-AQ-000089,GX_Ob2gCXEKmohAEAAAAC,,,,,manual,Scream (Library),Movies Acquired,MIRAMAX FILMS/FILMYARD HOLDINGS,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Stacey
MAX-AQ-000090,GX9K0tgV5vcPDwgEAAABH,,,,,manual,Scream 2 (Library),Movies Acquired,MIRAMAX FILMS/FILMYARD HOLDINGS,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Stacey
MAX-AQ-000091,GX-ED7gWJbzODwgEAAAAX,,,,,manual,Scream 3 (Library),Movies Acquired,MIRAMAX FILMS/FILMYARD HOLDINGS,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Stacey
MAX-AQ-005410,GYuMIKghQREqupQEAAA3N,GYuMIKghQREqupQEAAA3N,,,,title,Screaming Eagles,Movies Acquired,WB,Committed,9/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Stacey
MAX-AQ-006657,GYuMIKghQREqupQEAAA3N,GYuMIKghQREqupQEAAA3N,,,,title,Screaming Eagles,Movies Acquired,WB,Committed,1/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Stacey
MAX-AQ-006659,GYuMINgYAoa-VqQEAAAA4,,,,,manual,"Sea Wolf, The (1941)",Movies Acquired,WB,Committed,1/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Stacey
MAX-AQ-005411,GYuMINgYAoa-VqQEAAAA4,,,,,manual,"Sea Wolf, The (1941)",Movies Acquired,WB,Committed,9/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Stacey
MAX-AQ-006658,GXjS6EA4Uq4-njwEAAARS,,,,,manual,"Sea of Grass, The",Movies Acquired,WB,Committed,4/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Stacey
MAX-AQ-000885,GXjS6EA4Uq4-njwEAAARS,,,,,manual,"Sea of Grass, The",Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Stacey
MAX-AQ-001946,GXyNQsgM8-Y6vcwEAAATR,GXyNQsgM8-Y6vcwEAAATR,,,,title,Sealab 2021,Adult Animation Acquired,AS,Committed,9/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Stacey
MAX-AQ-005822,GXyNQsgM8-Y6vcwEAAATR,GXyNQsgM8-Y6vcwEAAATR,,,,title,Sealab 2021,Adult Animation Acquired,AS,Committed,9/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Stacey
MAX-AQ-006935,GXyNQsgM8-Y6vcwEAAATR,GXyNQsgM8-Y6vcwEAAATR,,,,title,Sealab 2021,Adult Animation Acquired,AS,Uncommitted,9/2/27,,,No,Max Acquired,2027,,,11/3/23,0,Stacey
MAX-AQ-006891,GXyNQsgM8-Y6vcwEAAATR,GXyNQsgM8-Y6vcwEAAATR,,,,title,Sealab 2021,Adult Animation Acquired,AS,Uncommitted,9/1/25,,,No,Max Acquired,2025,,,11/3/23,0,Stacey
MAX-AQ-002046,GXa-mxg4SNINiYAEAAAF3,GXa-mxg4SNINiYAEAAAF3,,,,title,Search Party,Comedy Series Acquired,TBS,Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Stacey
MAX-AQ-005812,GXa-mxg4SNINiYAEAAAF3,GXa-mxg4SNINiYAEAAAF3,,,,title,Search Party,Comedy Series Acquired,TBS,Committed,5/27/23,,,No,Max Acquired,2023,,,11/3/23,0,Stacey
MAX-AQ-006884,GXa-mxg4SNINiYAEAAAF3,GXa-mxg4SNINiYAEAAAF3,,,,title,Search Party,Comedy Series Acquired,TBS,Uncommitted,5/27/25,,,No,Max Acquired,2025,,,11/3/23,0,Stacey
MAX-AQ-006928,GXa-mxg4SNINiYAEAAAF3,GXa-mxg4SNINiYAEAAAF3,,,,title,Search Party,Comedy Series Acquired,TBS,Uncommitted,5/28/27,,,No,Max Acquired,2027,,,11/3/23,0,Stacey
MAX-OP-000017,GXa-mxg4SNINiYAEAAAF3,,,,,manual,Search Party S3,Comedy Series Original,JAX MEDIA,Committed,,,TS2355,No,Max OP,2020,,,11/3/23,0,Stacey
MAX-OP-000078,GXa-mxg4SNINiYAEAAAF3,,,,,manual,Search Party S4,Comedy Series Original,JAX MEDIA,Committed,,,DTC1002,No,Max OP,2021,,,11/3/23,0,Stacey
MAX-OP-000173,GXa-mxg4SNINiYAEAAAF3,,,,,manual,Search Party S5,Comedy Series Original,JAX MEDIA,Committed,,,DTC1194,No,Max OP,2022,,,11/3/23,0,Stacey
MAX-AQ-000886,GXjS6HgqrzZPCwgEAAAUR,,,,,manual,"Searchers, The",Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Stacey
MAX-AQ-005412,GXjS6HgqrzZPCwgEAAAUR,,,,,manual,"Searchers, The",Movies Acquired,WB,Committed,2/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Stacey
MAX-AQ-006660,GXjS6HgqrzZPCwgEAAAUR,,,,,manual,"Searchers, The",Movies Acquired,WB,Committed,4/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Stacey
MAX-AQ-006661,GXjS6HgqrzZPCwgEAAAUR,,,,,manual,"Searchers, The",Movies Acquired,WB,Committed,5/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Stacey
MAX-AQ-006662,GXjS6HgqrzZPCwgEAAAUR,,,,,manual,"Searchers, The",Movies Acquired,WB,Committed,6/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Stacey
MAX-AQ-002898,GXjS6HgqrzZPCwgEAAAUR,,,,,manual,"Searchers, The",Movies Acquired,WB,Committed,1/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Stacey
Do not use 4694,,,,,,,ENTRE NOS PART 3,Movies Acquired,3RD PARTY,Committed,,,,,HBO Acquired,,,,11/3/23,0,Viju
MAX-AQ-001685,GXr7SEgRi2sLCAAEAAAQu,,,,,manual,Season 24 - Pandemic Special #1 ,Adult Animation Acquired,SOUTH PARK DIGITAL STUDIOS LLC,Committed,10/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Stacey
MAX-AQ-001686,GXr7SEgRi2sLCAAEAAAQu,,,,,manual,Season 24 - Pandemic Special #2,Adult Animation Acquired,SOUTH PARK DIGITAL STUDIOS LLC,Committed,10/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Stacey
MAX-AQ-001687,GXr7SEgRi2sLCAAEAAAQu,,,,,manual,Season 24 - South Park - Vaccination Special #1,Adult Animation Acquired,SOUTH PARK DIGITAL STUDIOS LLC,Committed,3/11/21,,,No,Max Acquired,2021,,,11/3/23,0,Stacey
MAX-AQ-001688,GXr7SEgRi2sLCAAEAAAQu,,,,,manual,Season 24 - South Park - Vaccination Special #2,Adult Animation Acquired,SOUTH PARK DIGITAL STUDIOS LLC,Committed,3/11/21,,,No,Max Acquired,2021,,,11/3/23,0,Stacey
