,Cost_ID,TITLE_ID,TITLE,SEASON_LEVEL,SEASON_NUMBER,SEASON_FANOUT,MAPPING_TYPE,SOURCE_TITLE_NAME,CONTENT_TYPE,STUDIO,STATUS,AVAIL,REMOVAL_DATE,PROJECT_ID,KIDS_FAMILY,HUB,AIR_YEAR,MAX_SERIES_ID,MAX_MAPPING_TYPE,LOAD_TIMESTAMP,MAPPING_TYPE_TEMP,Assigned Person,search_title
11240,Do not use 589,,,,,,,ENTRE NOS PRESENTS: FRANKIE QUINONES: SUPERHOMIES,Movies Acquired,3RD PARTY,Committed,,,,,HBO Acquired,1900,,,11/3/23,0,Viju,ENTRE NOS
11276,Do not use 4531,,,,,,,ENTRE NOS PRESENTS: FRANKIE QUINONES: SUPERHOMIESx,Special Original,3RD PARTY,Committed,,,,,HBO Acquired,,,,11/3/23,0,Viju,ENTRE NOS
11307,Do not use 582,,,,,,,ENTRE NOS PRESENTS: GINA BRILLON: EASILY OFFENDED,Movies Acquired,3RD PARTY,Committed,,,,,HBO Acquired,1900,,,11/3/23,0,Viju,ENTRE NOS
11313,Do not use 588,,,,,,,ENTRE NOS PRESENTS: IAN LARA AND CHRIS ESTRADA: LA MEETS NY,Movies Acquired,3RD PARTY,Committed,,,,,HBO Acquired,1900,,,11/3/23,0,Viju,ENTRE NOS
11476,Do not use 595,,,,,,,ENTRE NOS PRESENTS: IAN LARA: PROBLEMATIC IMMUNITY,Movies Acquired,3RD PARTY,Committed,11/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Viju,ENTRE NOS
11480,Do not use 567,,,,,,,ENTRE NOS PRESENTS: JESUS SEPULVEDA:MR. TOUGH LIFE [0650294_21-167],Movies Acquired,3RD PARTY,Committed,7/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Viju,ENTRE NOS
11497,Do not use 584,,,,,,,ENTRE NOS PRESENTS: NICK GUERRA: LOVE ME AT MY WORST,Movies Acquired,3RD PARTY,Committed,,,,,HBO Acquired,1900,,,11/3/23,0,Viju,ENTRE NOS
11551,Do not use 4538,,,,,,,ENTRE NOS PRESENTS: SHAYLA RIVERA: IT'S NOT ROCKET SCIENCE,Movies Acquired,3RD PARTY,Committed,,,,,HBO Acquired,,,,11/3/23,0,Viju,ENTRE NOS
11699,Do not use 586,,,,,,,ENTRE NOS PRESENTS: THE WINNERS,Movies Acquired,3RD PARTY,Committed,,,,,HBO Acquired,1900,,,11/3/23,0,Viju,ENTRE NOS
11719,Do not use 4785,,,,,,,ENTRE NOS SPOT ON,Movies Acquired,3RD PARTY,Committed,,,,,HBO Acquired,,,,11/3/23,0,Viju,ENTRE NOS
11868,Do not use 566,,,,,,,ENTRE NOS: CARMEN MORALES & ALFRED ROBLES [0650293_17-144.6],Movies Acquired,3RD PARTY,Committed,5/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Viju,ENTRE NOS:
11872,Do not use 4838,,,,,,,ENTRE NOS: THE SERIES,Movies Acquired,3RD PARTY,Committed,,,,,HBO Acquired,,,,11/3/23,0,Viju,ENTRE NOS:
11886,Do not use 571,,,,,,,ENTRE NOS: THE WINNERS 2 - 0650295_17-144.6,Movies Acquired,3RD PARTY,Committed,10/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Viju,THE WINNERS
11902,Do not use 5491,,,,,,,ENTRE NOS: WHAT SHE SAID - 0650296_17-144.6,Movies Acquired,3RD PARTY,Committed,10/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Viju,WHAT SHE SAID
11904,Do not use 418,,,,,,,ERASER: REBORN - 0650693_21-140,Movies Acquired,INTERCOMPANY,Committed,10/5/22,,,,HBO Acquired,2022,,,11/3/23,0,Viju,ERASER: REBORN
13926,HBO-OP-000845,,,,,,,Eric Roberts: Lucky Man,Documentary Feature Original,,Committed,,,WCF-10019678,No,HBO OP,,,,11/3/23,0,Viju,Eric Roberts
12009,MAX-AQ-000217,,,,,,,"ESCAPE ARTIST, THE",Movies Acquired,"LIONS GATE ENTERTAINMENT, INC.",Committed,1/12/21,,,No,Max Acquired,2021,,,11/3/23,0,Viju,ESCAPE ARTIST
12010,Do not use 3502,,,,,,,ESCAPE FROM ALCATRAZ,Movies Acquired,PARAMOUNT,Committed,7/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Viju,ESCAPE FROM ALCATRAZ
13927,HBO-OP-000870,,,,,,,Espionage,Documentary Feature Original,,Committed,,,WCF-10022030,No,HBO OP,2024,,,11/3/23,0,Viju,Espionage
13928,HBO-OP-000603,,,,,,,Euphoria S4 / TBD,Drama Series Original,,Uncommitted,,,Euphoria S4,No,HBO OP,2026,,,11/3/23,0,Viju,Euphoria
12109,MAX-AQ-007152,,,,,,,EVA LONGORIA: SEARCHING FOR MEXICO,Documentary Series Acquired,CNN,Committed,5/30/23,,,No,Max Acquired,2023,,,11/3/23,0,Viju,SEARCHING FOR MEXICO
12153,Do not use 1704,,,,,,,EVER AFTER: A CINDERELLA STORY,Movies Acquired,FOX,Committed,6/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Viju,A CINDERELLA STORY
12175,Do not use 1111,,,,,,,EVEREST,Movies Acquired,3RD-PARTY,Committed,2/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Viju,EVEREST
12180,Do not use 2371,,,,,,,EVERYBODY WANTS TO BE ITALIAN,Movies Acquired,LIONS GATE,Committed,1/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Viju,EVERYBODY WANTS
12289,Do not use 3927,,,,,,,EVERYBODYS ALL-AMERICAN,Movies Acquired,WARNER BROS.,Committed,1/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Viju,EVERYBODYS ALL-AMERICAN
12319,Do not use 5076,,,,,,,EVERYONES HERO,Movies Acquired,FOX,Committed,,,,,HBO Acquired,2020,,,11/3/23,0,Viju,EVERYONES HERO
12428,Do not use 2809,,,,,,,EVERYTHING YOU ALWAYS WANTED TO KNOW ABOUT SEX BUT WERE AFRA,Movies Acquired,MGM,Committed,2/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Viju,EVERYTHING YOU
12438,Do not use 1293,,,,,,,"EVERYTHING, EVERYTHING",Movies Acquired,INTERCOMPANY,Committed,7/1/25,,,,HBO Acquired,2025,,,11/3/23,0,Viju,"EVERYTHING, EVERYTHING"
12509,Do not use 2079,,,,,,,EVES BAYOU,Movies Acquired,LIONS GATE,Committed,10/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Viju,EVES BAYOU
12542,Do not use 5613,,,,,,,EVIL DEAD 2,Movies Acquired,LIONS GATE,Committed,,,,,HBO Acquired,2021,,,11/3/23,0,Viju,EVIL DEAD
13929,MAX-AQ-007359,,,,,,,Evil Dead and The Evil Dead - HBOMax,Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,6/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Viju,Evil Dead
12612,MAX-AQ-005768,,,,,,,EVIL DEAD II (1987),Movies Acquired,"LIONS GATE ENTERTAINMENT, INC.",Committed,6/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Viju,EVIL DEAD
13814,MAX-AQ-005838,,,,,,,EVIL DEAD III - Army of Darkness (1992),Movies Acquired,UNIVERSAL CITY STUDIOS PRODUCTIONS LLLP,Committed,6/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Viju,EVIL DEAD
13815,MAX-AQ-004189,,,,,,,"EXORCISM OF EMILY ROSE, THE",Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,1/31/22,,,No,Max Acquired,2022,,,11/3/23,0,Viju,EXORCISM OF
13827,MAX-AQ-000220,,,,,,,"EXPENDABLES 2, THE",Movies Acquired,"LIONS GATE ENTERTAINMENT, INC.",Committed,3/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Viju,EXPENDABLES
13828,MAX-AQ-000221,,,,,,,"EXPENDABLES 3, THE",Movies Acquired,"LIONS GATE ENTERTAINMENT, INC.",Committed,3/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Viju,EXPENDABLES
13835,MAX-AQ-000222,,,,,,,"EXPENDABLES, THE",Movies Acquired,"LIONS GATE ENTERTAINMENT, INC.",Committed,3/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Viju,EXPENDABLES
13852,Do not use 5303,,,,,,,EXPLOTA EXPLOTA (AKA MY HEART GOES BOOM!),Movies Acquired,3RD PARTY,Committed,6/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Viju,EXPLOTA EXPLOTA
13854,Do not use 4609,,,,,,,EXTRANJERO (AKA FOREIGNER),Movies Acquired,3RD PARTY,Committed,8/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Viju,EXTRANJERO
13859,Do not use 1635,,,,,,,EYE IN THE SKY,Movies Acquired,BLEECKER,Committed,12/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Viju,EYE IN
14110,MAX-AQ-002812,,,,,,,"Face In the Crowd, A",Movies Acquired,WB,Committed,2/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Viju,Face In
14119,MAX-AQ-001522,,,,,,,"Fades, The",Drama Series Acquired,"BBC STUDIOS AMERICAS, INC.",Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Viju,Fades
14125,MAX-AQ-006539,,,,,,,"Family Meeting, The",Movies Acquired,GOLDEN TORTOISE CORP.,Committed,2/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Viju,Family Meeting
14126,MAX-AQ-003679,,,,,,,Family Style (Season 1),Unscripted Acquired,WB,Committed,6/4/21,,,No,Max Acquired,2021,,,11/3/23,0,Viju,Family Style
14336,MAX-AQ-003680,,,,,,,Family Style (Season 2),Unscripted Acquired,WB,Committed,6/10/21,,,No,Max Acquired,2021,,,11/3/23,0,Viju,Family Style
13930,Do not use 480,,,,,,,FANTASMAGORIAS 10: CASA TIA TONA,Movies Acquired,INTERCOMPANY,Committed,11/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Viju,FANTASMAGORIAS
13931,Do not use 485,,,,,,,FANTASMAGORIAS 11: EL AMOHADON DE PLUMAS,Movies Acquired,INTERCOMPANY,Committed,12/16/20,,,,HBO Acquired,2020,,,11/3/23,0,Viju,FANTASMAGORIAS
13932,Do not use 522,,,,,,,FANTASMAGORIAS 12: LA MUNECA MALDITA - 2W,Movies Acquired,INTERCOMPANY,Committed,2/21/21,,,,HBO Acquired,2021,,,11/3/23,0,Viju,FANTASMAGORIAS
13934,Do not use 478,,,,,,,FANTASMAGORIAS S1 [EP 1-8] - 2W,Movies Acquired,INTERCOMPANY,Committed,1/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Viju,FANTASMAGORIAS
13942,Do not use 479,,,,,,,FANTASMAGORIAS S2 [EP 9] - 2W LA OIUJA,Movies Acquired,INTERCOMPANY,Committed,5/22/20,,,,HBO Acquired,2020,,,11/3/23,0,Viju,FANTASMAGORIAS
14398,HBO-OP-000494,,,,,,,Fantasmas S1,Comedy Series Original,,Committed,,,WCF-10021499,No,HBO OP,2024,,,11/3/23,0,Viju,Fantasmas
13976,Do not use 1336,,,,,,,FANTASTIC BEASTS 3,Movies Acquired,INTERCOMPANY,Committed,12/30/29,,,,HBO Acquired,2029,,,11/3/23,0,Viju,FANTASTIC BEASTS
13984,Do not use 1987,,,,,,,FAST FOOD NATION,Movies Acquired,FOX,Committed,1/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Viju,FAST FOOD NATION
14019,Do not use 1919,,,,,,,FAT ALBERT,Movies Acquired,FOX,Committed,7/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Viju,FAT ALBERT
14020,Do not use 5945,,,,,,,FATALE - 0645553_11-110,Movies Acquired,SUMMIT,Committed,6/12/21,,,,HBO Acquired,2021,,,11/3/23,0,Viju,FATALE
14033,Do not use 1277,,,,,,,FATHER FIGURES (AKA FATHER FIGURES),Movies Acquired,INTERCOMPANY,Committed,4/20/23,,,,HBO Acquired,2023,,,11/3/23,0,Viju,FATHER FIGURES
14036,Do not use 3928,,,,,,,FATHERS DAY,Movies Acquired,WARNER BROS.,Committed,1/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Viju,FATHERS DAY
8758,HBO-OP-001153,,,,,,,Faye,Documentary Feature Original,,Committed,,,WCF-10024068,No,HBO OP,2025,,,11/3/23,0,Neha,Faye
14038,Do not use 894,,,,,,,FERDINAND,Movies Acquired,3RD-PARTY,Committed,2/1/26,,,,HBO Acquired,2026,,,11/3/23,0,Viju,FERDINAND
14039,HBO-OP-000780,,,,,,,FILMS OCI,"Development, Overall Deals, Other",,Uncommitted,,,WCF-FILMS OCI,No,HBO OP,,,,11/3/23,0,Viju,FILMS OCI
8759,HBO-OP-000773,,,,,,,Films Operating FX Gain/(Loss),"Development, Overall Deals, Other",,Uncommitted,,,WCF-Films Operating FX Gain/(Loss),No,HBO OP,,,,11/3/23,0,Neha,Films Operating
8760,MAX-AQ-007862,,,,,,,Final Myazaki Theatrical,Movies Acquired,GKIDS INC.,Committed,5/26/24,,,No,Max Acquired,2024,,,11/3/23,0,Neha,Final Myazaki Theatrical
14040,Do not use 3476,,,,,,,FIRE IN THE SKY,Movies Acquired,PARAMOUNT,Committed,3/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Viju,FIRE IN
14041,Do not use 1979,,,,,,,FIRESTORM,Movies Acquired,FOX,Committed,1/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Viju,FIRESTORM
14042,MAX-AQ-000118,,,,,,,"FIRST WIVES CLUB, THE",Movies Acquired,PARAMOUNT PICTURES,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Viju,FIRST WIVES CLUB
14043,Do not use 1391,,,,,,,FIST FIGHT,Movies Acquired,INTERCOMPANY,Committed,4/16/25,,,,HBO Acquired,2025,,,11/3/23,0,Viju,FIST FIGHT
14044,Do not use 3001,,,,,,,FIST OF FURY,Movies Acquired,MIRAMAX,Committed,1/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Viju,FIST OF FURY
8762,MAX-OP-000432,,,,,,,Fixed,Movies Original,WBP,Committed,,,DTC1396,No,Max OP,2024,,,11/3/23,0,Neha,Fixed
14045,Do not use 5839,,,,,,,FLARSKY - 0634175_11-110,Movies Acquired,SUMMIT,Committed,12/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Viju,FLARSKY
14046,Do not use 5010,,,,,,,FLAWLESS xx,Movies Acquired,MGM,Committed,,,,,HBO Acquired,2019,,,11/3/23,0,Viju,FLAWLESS
8763,MAX-AQ-007336,,,,,,,"Flintstones, The - K&F",Kids Content Acquired,WB,Uncommitted,1/1/26,,,Yes,Max Acquired,2026,,,11/3/23,0,Neha,Flintstones - K&F
14051,Do not use 427,,,,,,,FOLKLORES (EPS 1-6),Movies Acquired,INTERCOMPANY,Committed,2/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Viju,FOLKLORES
8767,MAX-AQ-001099,,,,,,,Follow That Bird,Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Neha,Follow That Bird
14053,Do not use 431,,,,,,,FOOD LORE (EPS1-8),Movies Acquired,INTERCOMPANY,Committed,3/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Viju,FOOD LORE
14056,Do not use 464,,,,,,,FOODIE LOVE 01-08,Movies Acquired,INTERCOMPANY,Committed,7/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Viju,FOODIE LOVE
8768,MAX-AQ-005670,,,,,,,Fooly Cooly (1/2 hrs),Adult Animation Acquired,AS,Committed,9/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Neha,Fooly Cooly
14058,Do not use 2991,,,,,,,FOR YOUR EYES ONLY,Movies Acquired,MGM,Committed,12/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Viju,FOR YOUR
14059,817485,,,,,,,FORD V. FERRARI,Movies Acquired,FOX,Committed,6/20/20,,,,HBO Acquired,2020,,,11/3/23,0,Viju,FERRARI
14061,Do not use 5969,,,,,,,FORD V. FERRARI - 0642313_12-114,Movies Acquired,FOX,Committed,6/20/20,,,,HBO Acquired,2020,,,11/3/23,0,Viju,FERRARI
8769,MAX-AQ-007157,,,,,,,Forensic Files II S2,Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,,,11/3/23,0,Neha,Forensic Files II
8773,MAX-AQ-007158,,,,,,,Forensic Files II S3,Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,,,11/3/23,0,Neha,Forensic Files II
14066,Do not use 2582,,,,,,,FOREVER MY GIRL,Movies Acquired,LIONS GATE,Committed,8/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Viju,FOREVER MY GIRL
8774,Do not use 5976,,,,,,,Fox $80MM Inducement ('17 to '23),Movies Acquired,FOX,Committed,,,,,HBO Acquired,,,,11/3/23,0,Neha,Fox $80MM
8777,Do not use 4522,,,,,,,Fox/Disney Repurchase Income (1W/2W),"Development, Overall Deals, Other",3RD PARTY,Committed,,,,,HBO Acquired,,,,11/3/23,0,Neha,Fox/Disney Repurchase
8778,HBO-OP-001000-P,,,,,,,Franchise Pilot,Comedy Series Original,,Committed,,,Franchise Pilot,No,HBO OP,2024,,,11/3/23,0,Neha,Franchise Pilot
8779,HBO-OP-001000,,,,,,,Franchise S1,Comedy Series Original,,Committed,,,Franchise S1,No,HBO OP,2024,,,11/3/23,0,Neha,Franchise
8783,HBO-OP-001001,,,,,,,Franchise S2 / TBD,Comedy Series Original,,Uncommitted,,,Franchise S2,No,HBO OP,2025,,,11/3/23,0,Neha,Franchise / TBD
8784,HBO-OP-001098,,,,,,,Franchise S3 / TBD,Comedy Series Original,,Uncommitted,,,WCF-10024192,No,HBO OP,2026,,,11/3/23,0,Neha,Franchise / TBD
14067,Do not use 3122,,,,,,,FRANK MILLERS SIN CITY,Movies Acquired,MIRAMAX,Committed,7/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Viju,FRANK MILLERS
8794,MAX-AQ-007106,,,,,,,Frankelda Movie,International Content Original,HBO INT. - SERIES,Committed,11/1/23,,,Yes,Max Acquired,2023,,,11/3/23,0,Neha,Frankelda Movie
14068,Do not use 5943,,,,,,,FREAKY - 0646676_12-148,Movies Acquired,UNI,Committed,7/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Viju,FREAKY 
14069,Do not use 3611,,,,,,,FREE BIRDS,Movies Acquired,RELATIVITY,Committed,1/1/27,,,,HBO Acquired,2027,,,11/3/23,0,Viju,FREE BIRDS
14072,Do not use 4000,,,,,,,FREE WILLY 2 THE ADVENTURE HOME,Movies Acquired,WARNER BROS.,Committed,2/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Viju,FREE WILLY
14074,Do not use 4001,,,,,,,FREE WILLY 3 THE RESCUE,Movies Acquired,WARNER BROS.,Committed,2/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Viju,FREE WILLY
14075,Do not use 4628,,,,,,,"FRENCH LIEUTENANTS WOMAN, THE",Movies Acquired,MGM,Committed,,,,,HBO Acquired,2021,,,11/3/23,0,Viju,FRENCH LIEUTENANTS WOMAN
14077,Do not use 3521,,,,,,,FRIDAY THE 13TH A NEW BEGINNING,Movies Acquired,PARAMOUNT,Committed,9/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Viju,FRIDAY THE
14080,Do not use 3517,,,,,,,FRIDAY THE 13TH PART II,Movies Acquired,PARAMOUNT,Committed,9/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Viju,FRIDAY THE
14090,Do not use 3518,,,,,,,FRIDAY THE 13TH PART III,Movies Acquired,PARAMOUNT,Committed,9/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Viju,FRIDAY THE
14091,Do not use 3520,,,,,,,FRIDAY THE 13TH PART VI--JASON LIVES,Movies Acquired,PARAMOUNT,Committed,9/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Viju,FRIDAY THE
14092,Do not use 3522,,,,,,,FRIDAY THE 13TH PART VII - THE NEW BLOOD,Movies Acquired,PARAMOUNT,Committed,9/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Viju,FRIDAY THE
14093,Do not use 3523,,,,,,,FRIDAY THE 13TH PART VIII JASON TAKES MANHATTAN,Movies Acquired,PARAMOUNT,Committed,9/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Viju,FRIDAY THE
14094,Do not use 3519,,,,,,,FRIDAY THE 13TH: THE FINAL CHAPTER,Movies Acquired,PARAMOUNT,Committed,9/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Viju,FRIDAY THE
14099,Do not use 4477,,,,,,,FRIGHT NIGHT,Movies Acquired,SONY - APPROVED  - ('24/'25 AVAILS),Committed,6/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Viju,FRIGHT NIGHT
14100,Do not use 3125,,,,,,,FROM DUSK TILL DAWN 3: HANGMANS DAUGHTER,Movies Acquired,MIRAMAX,Committed,11/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Viju,FROM DUSK
14108,MAX-AQ-004196,,,,,,,FROM HERE TO ETERNITY (1953),Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,1/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Viju,FROM HERE
14109,Do not use 2997,,,,,,,FROM RUSSIA WITH LOVE,Movies Acquired,MGM,Committed,12/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Viju,FROM RUSSIA
8795,MAX-OP-000410,,,,,,,Full Circle (LS),Drama Series Original,MAX,Committed,,,DTC1264,No,Max OP,2023,,,11/3/23,0,Neha,Full Circle
8796,MAX-AQ-001682,,,,,,,Furchester Library,Kids Content Acquired,SESAME WORKSHOP,Committed,11/12/20,,,Yes,Max Acquired,2020,,,11/3/23,0,Neha,Furchester Library
8797,655660,,,,,,,Furiosa,Movies Acquired,WB,Committed,8/9/24,,,,HBO Acquired,2024,,,11/3/23,0,Neha,Furiosa
8798,Do not use 3002,,,,,,,GAME OF DEATH,Movies Acquired,MIRAMAX,Committed,1/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Neha,GAME OF DEATH
8824,HBO-OP-001213,,,,,,,Game Theory S5,Unscripted Original,,Uncommitted,,,Game Theory S4,No,HBO OP,,,,11/3/23,0,Neha,Game Theory S5
8825,MAX-OP-000290,,,,,,,Gary Gulman: Born on 3rd Base,Special Original,TEAM COCO,Committed,,,DTC1083,No,Max OP,2023,,,11/3/23,0,Neha,Gary Gulman:
8799,Do not use 4481,,,,,,,GATTACA,Movies Acquired,SONY - APPROVED  - ('24/'25 AVAILS),Committed,7/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Neha,GATTACA
8826,MAX-OP-000149,,,,,,,Gen LOCK S2,Adult Animation Original,ROOSTER TEETH,Committed,,,DTC1045,No,Max OP,2021,,,11/3/23,0,Neha,Gen LOCK
8827,MAX-OP-000091,,,,,,,Generation S1,Comedy Series Original,MAX,Committed,,,DTC1070,No,Max OP,2021,,,11/3/23,0,Neha,Generation
8800,Do not use 4923,,,,,,,GENIUS x,Movies Acquired,LIONS GATE,Committed,,,,,HBO Acquired,2021,,,11/3/23,0,Neha,GENIUS x
8801,Do not use 1431,,,,,,,GEORGE OF THE JUNGLE,Movies Acquired,DISNEY,Committed,3/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Neha,GEORGE OF
8828,HBO-OP-000500,,,,,,,Get Millie Black S1,Drama Series Original,,Committed,,,Cut Block S1,No,HBO OP,2024,,,11/3/23,0,Neha,Get Millie Black
8802,Do not use 3008,,,,,,,GET OVER IT,Movies Acquired,MIRAMAX,Committed,5/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Neha,GET OVER IT
8804,Do not use 883,,,,,,,GIFTED,Movies Acquired,3RD-PARTY,Committed,7/1/25,,,,HBO Acquired,2025,,,11/3/23,0,Neha,GIFTED
8805,Do not use 2274,,,,,,,GIRL MOST LIKELY,Movies Acquired,LIONS GATE,Committed,4/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Neha,GIRL MOST LIKELY
8806,Do not use 1136,,,,,,,GIRLS TRIP,Movies Acquired,3RD-PARTY,Committed,12/1/25,,,,HBO Acquired,2025,,,11/3/23,0,Neha,GIRLS TRIP
8807,MAX-AQ-007159,,,,,,,GIULIANI: WHAT HAPPENED TO AMERICA'S MAYOR?,Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,,,11/3/23,0,Neha,GIULIANI: WHAT
8809,Do not use 2074,,,,,,,GO FOR IT!,Movies Acquired,LIONS GATE,Committed,8/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Neha,GO FOR IT!
8830,HBO-OP-000907,,,,,,,God Save Texas,Documentary Series Original,,Committed,,,WCF-10020466,No,HBO OP,2024,,,11/3/23,0,Neha,God Save Texas
8810,Do not use 5114,,,,,,,GODS NOT DEAD,Movies Acquired,LIONS GATE,Committed,,,,,HBO Acquired,2021,,,11/3/23,0,Neha,GODS NOT DEAD
8812,Do not use 4471,,,,,,,GODZILLA 2000,Movies Acquired,SONY - APPROVED  - ('24/'25 AVAILS),Committed,2/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Neha,GODZILLA 2000
8831,655657,,,,,,,Godzilla X Kong: The New Empire,Movies Acquired,WB,Committed,6/29/24,,,,HBO Acquired,2024,,,11/3/23,0,Neha,Godzilla 
8832,HBO-AQ-005569,,,,,,,Going Clear Library 2nd Extension,Documentary Series Acquired,,Committed,,,WCF-10021340,No,HBO Acquired,2021,,,11/3/23,0,Neha,Going Clear
8833,HBO-AQ-005559,,,,,,,Going Clear Library Year 1,Documentary Series Acquired,,Committed,,,WCF-10020474,No,HBO Acquired,2019,,,11/3/23,0,Neha,Going Clear
8838,MAX-AQ-005871,,,,,,,"Goles Limpios, Dinero Sucio",International Content Original,HBO INT. - SERIES,Committed,12/15/22,,,No,Max Acquired,2022,,,11/3/23,0,Neha,"Goles Limpios,"
8813,Do not use 2397,,,,,,,GOOD LUCK CHUCK,Movies Acquired,LIONS GATE,Committed,7/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Neha,GOOD LUCK CHUCK
8819,Do not use 1607,,,,,,,GOOD TIME,Movies Acquired,A24,Committed,3/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Neha,GOOD TIME
8820,Do not use 892,,,,,,,GOODBYE CHRISTOPHER ROBIN,Movies Acquired,3RD-PARTY,Committed,1/1/26,,,,HBO Acquired,2026,,,11/3/23,0,Neha,GOODBYE CHRISTOPHER ROBIN
8821,Do not use 2888,,,,,,,GORKY PARK,Movies Acquired,MGM,Committed,5/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Neha,GORKY PARK
8822,Do not use 3658,,,,,,,GRIFF THE INVISIBLE,Movies Acquired,SHOUT!,Committed,4/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Neha,GRIFF THE INVISIBLE
8823,Do not use 774,,,,,,,GULLIVERS TRAVELS,Movies Acquired,3RD-PARTY,Committed,4/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Neha,GULLIVERS TRAVELS
2890,HBO-OP-000823,,,,,,,Lost at Sea,Documentary Feature Original,,Committed,,,WCF-10021939,No,HBO OP,,,,11/3/23,0,Joe,Lost at Sea
2904,MAX-OP-000327,,,,,,,Love & Death (LS),Drama Series Original,LIONSGATE TV,Committed,,,DTC1246,No,Max OP,2023,,,11/3/23,0,Joe,Love &
2913,HBO-OP-001038,,,,,,,Love Has Won,Documentary Series Original,,Committed,,,WCF-10023369,No,HBO OP,2023,,,11/3/23,0,Joe,Love Has Won
2914,Do Not Use 306,,,,,,,Low 1 (Horror) - 2025 Release,Movies Acquired,WB,Committed,11/22/25,,,,HBO Acquired,2025,,,11/3/23,0,Joe,Low
